Gene ID	Transcript ID	StringTie ID	Chr	Location	Length	Classification	Exon number
BnaCnnLNG0002200	BnaCnnLNG0002200.1	MSTRG.101030.1	chrCnn_random	18280692-18281645	953	u	1
BnaCnnLNG0002300	BnaCnnLNG0002300.1	MSTRG.101221.1	chrCnn_random	19828068-19828821	753	u	1
BnaCnnLNG0002400	BnaCnnLNG0002400.1	MSTRG.101272.1	chrCnn_random	20245110-20245986	876	u	1
BnaCnnLNG0002500	BnaCnnLNG0002500.1	MSTRG.101277.1	chrCnn_random	20484135-20484760	625	u	1
BnaCnnLNG0002600	BnaCnnLNG0002600.1	MSTRG.101340.1	chrCnn_random	20709811-20710079	268	u	1
BnaCnnLNG0002700	BnaCnnLNG0002700.1	MSTRG.101405.1	chrCnn_random	21267028-21268075	1047	u	1
BnaCnnLNG0002800	BnaCnnLNG0002800.1	MSTRG.101533.1	chrCnn_random	22097842-22098369	527	u	1
BnaCnnLNG0002900	BnaCnnLNG0002900.1	MSTRG.101599.1	chrCnn_random	22525440-22527910	2470	u	1
BnaCnnLNG0003000	BnaCnnLNG0003000.1	MSTRG.101646.1	chrCnn_random	22929955-22931756	1801	u	1
BnaCnnLNG0003100	BnaCnnLNG0003100.1	MSTRG.101682.1	chrCnn_random	23282957-23286953	3996	u	2
BnaCnnLNG0003200	BnaCnnLNG0003200.1	MSTRG.101732.1	chrCnn_random	23621065-23621490	425	u	1
BnaCnnLNG0003300	BnaCnnLNG0003300.1	MSTRG.101863.1	chrCnn_random	24695140-24696049	909	u	1
BnaCnnLNG0003400	BnaCnnLNG0003400.1	MSTRG.101900.1	chrCnn_random	25021661-25029790	8129	u	1
BnaCnnLNG0003500	BnaCnnLNG0003500.1	MSTRG.101949.1	chrCnn_random	25466636-25469277	2641	u	1
BnaCnnLNG0003600	BnaCnnLNG0003600.1	MSTRG.101965.1	chrCnn_random	25646080-25648749	2669	o	3
BnaCnnLNG0003700	BnaCnnLNG0003700.1	MSTRG.101985.1	chrCnn_random	25847063-25847763	700	u	1
BnaCnnLNG0003800	BnaCnnLNG0003800.1	MSTRG.101995.1	chrCnn_random	25965137-25965843	706	u	1
BnaCnnLNG0003900	BnaCnnLNG0003900.1	MSTRG.102038.1	chrCnn_random	26378437-26381083	2646	u	1
BnaCnnLNG0004000	BnaCnnLNG0004000.1	MSTRG.102244.1	chrCnn_random	27925325-27926206	881	u	1
BnaCnnLNG0004100	BnaCnnLNG0004100.1	MSTRG.102252.1	chrCnn_random	27975980-27976513	533	u	1
BnaCnnLNG0004200	BnaCnnLNG0004200.1	MSTRG.102325.1	chrCnn_random	28518729-28520149	1420	o	2
BnaCnnLNG0004300	BnaCnnLNG0004300.1	MSTRG.102384.1	chrCnn_random	28900967-28901684	717	u	1
BnaCnnLNG0004400	BnaCnnLNG0004400.1	MSTRG.102522.1	chrCnn_random	29680912-29682088	1176	u	1
BnaCnnLNG0004500	BnaCnnLNG0004500.1	MSTRG.102559.1	chrCnn_random	30095671-30095979	308	u	1
BnaCnnLNG0004600	BnaCnnLNG0004600.1	MSTRG.102660.2	chrCnn_random	30710001-30710968	967	u	2
BnaCnnLNG0004700	BnaCnnLNG0004700.1	MSTRG.102739.1	chrCnn_random	31569289-31570797	1508	u	1
BnaCnnLNG0004800	BnaCnnLNG0004800.1	MSTRG.102774.1	chrCnn_random	31878868-31879366	498	u	1
BnaCnnLNG0004900	BnaCnnLNG0004900.1	MSTRG.102808.1	chrCnn_random	31960927-31962981	2054	u	1
BnaCnnLNG0005000	BnaCnnLNG0005000.1	MSTRG.102858.1	chrCnn_random	32552338-32552956	618	u	1
BnaCnnLNG0005100	BnaCnnLNG0005100.1	MSTRG.102907.1	chrCnn_random	33017073-33018380	1307	o	3
BnaCnnLNG0005200	BnaCnnLNG0005200.1	MSTRG.102911.1	chrCnn_random	33028780-33031525	2745	u	1
BnaCnnLNG0005300	BnaCnnLNG0005300.1	MSTRG.102916.1	chrCnn_random	33070517-33072697	2180	o	2
BnaCnnLNG0005400	BnaCnnLNG0005400.1	MSTRG.102959.1	chrCnn_random	33260599-33261771	1172	u	2
BnaCnnLNG0005500	BnaCnnLNG0005500.1	MSTRG.102999.1	chrCnn_random	33573343-33577075	3732	u	1
BnaCnnLNG0005600	BnaCnnLNG0005600.1	MSTRG.103042.1	chrCnn_random	33999449-34004028	4579	u	1
BnaCnnLNG0005700	BnaCnnLNG0005700.1	MSTRG.103056.1	chrCnn_random	34177155-34177488	333	u	1
BnaCnnLNG0005800	BnaCnnLNG0005800.1	MSTRG.103064.1	chrCnn_random	34237529-34237960	431	u	1
BnaCnnLNG0005900	BnaCnnLNG0005900.1	MSTRG.103118.1	chrCnn_random	34715837-34716244	407	u	1
BnaCnnLNG0006000	BnaCnnLNG0006000.1	MSTRG.103161.1	chrCnn_random	34995591-34995988	397	u	1
BnaCnnLNG0006100	BnaCnnLNG0006100.1	MSTRG.103182.1	chrCnn_random	35124200-35125907	1707	u	1
BnaCnnLNG0006200	BnaCnnLNG0006200.1	MSTRG.103183.1	chrCnn_random	35129783-35131447	1664	u	1
BnaCnnLNG0006300	BnaCnnLNG0006300.1	MSTRG.103184.1	chrCnn_random	35131834-35134442	2608	u	1
BnaCnnLNG0006400	BnaCnnLNG0006400.1	MSTRG.103385.1	chrCnn_random	37033717-37034056	339	u	1
BnaCnnLNG0006500	BnaCnnLNG0006500.1	MSTRG.103386.1	chrCnn_random	37034480-37034790	310	u	1
BnaCnnLNG0006600	BnaCnnLNG0006600.1	MSTRG.103460.1	chrCnn_random	38006794-38007477	683	u	1
BnaCnnLNG0006700	BnaCnnLNG0006700.1	MSTRG.103540.1	chrCnn_random	38242025-38242523	498	u	1
BnaCnnLNG0006800	BnaCnnLNG0006800.1	MSTRG.103584.1	chrCnn_random	38586510-38586766	256	u	1
BnaCnnLNG0006900	BnaCnnLNG0006900.1	MSTRG.103639.1	chrCnn_random	38790716-38792111	1395	u	1
BnaCnnLNG0007000	BnaCnnLNG0007000.1	MSTRG.103779.1	chrCnn_random	40140548-40143298	2750	u	1
BnaCnnLNG0007100	BnaCnnLNG0007100.1	MSTRG.103877.1	chrCnn_random	40750706-40751209	503	i	1
BnaCnnLNG0007200	BnaCnnLNG0007200.1	MSTRG.103912.1	chrCnn_random	41060990-41061641	651	u	1
BnaCnnLNG0007300	BnaCnnLNG0007300.1	MSTRG.104143.1	chrCnn_random	42853954-42855217	1263	u	1
BnaCnnLNG0007400	BnaCnnLNG0007400.1	MSTRG.104152.1	chrCnn_random	43047097-43052345	5248	u	2
BnaCnnLNG0007500	BnaCnnLNG0007500.1	MSTRG.104175.1	chrCnn_random	43218794-43220197	1403	u	1
BnaCnnLNG0007600	BnaCnnLNG0007600.1	MSTRG.104392.1	chrCnn_random	45092950-45094791	1841	u	1
BnaCnnLNG0007700	BnaCnnLNG0007700.1	MSTRG.104493.1	chrCnn_random	45884842-45886063	1221	o	2
BnaCnnLNG0007800	BnaCnnLNG0007800.1	MSTRG.104498.1	chrCnn_random	46037338-46037723	385	u	1
BnaCnnLNG0007900	BnaCnnLNG0007900.1	MSTRG.104526.1	chrCnn_random	46234903-46236110	1207	u	1
BnaCnnLNG0008000	BnaCnnLNG0008000.1	MSTRG.104581.1	chrCnn_random	46556995-46557588	593	u	1
BnaCnnLNG0008100	BnaCnnLNG0008100.1	MSTRG.104615.1	chrCnn_random	46860141-46861262	1121	u	1
BnaCnnLNG0008200	BnaCnnLNG0008200.1	MSTRG.104651.1	chrCnn_random	47172397-47173381	984	u	1
BnaCnnLNG0008300	BnaCnnLNG0008300.1	MSTRG.104738.1	chrCnn_random	47523063-47524541	1478	u	2
BnaCnnLNG0008400	BnaCnnLNG0008400.1	MSTRG.104732.1	chrCnn_random	47717045-47718246	1201	o	3
BnaCnnLNG0008500	BnaCnnLNG0008500.1	MSTRG.104765.1	chrCnn_random	47842172-47843082	910	u	1
BnaCnnLNG0008600	BnaCnnLNG0008600.1	MSTRG.104824.1	chrCnn_random	48268491-48269092	601	u	1
BnaCnnLNG0008700	BnaCnnLNG0008700.1	MSTRG.104894.1	chrCnn_random	48790332-48793669	3337	u	1
BnaCnnLNG0008800	BnaCnnLNG0008800.1	MSTRG.104925.1	chrCnn_random	48979609-48980713	1104	u	1
BnaCnnLNG0008900	BnaCnnLNG0008900.1	MSTRG.105068.1	chrCnn_random	50093537-50094881	1344	u	1
BnaCnnLNG0009000	BnaCnnLNG0009000.1	MSTRG.105125.1	chrCnn_random	50536507-50538570	2063	u	1
BnaCnnLNG0009100	BnaCnnLNG0009100.1	MSTRG.105171.1	chrCnn_random	50829833-50830316	483	i	1
BnaCnnLNG0009200	BnaCnnLNG0009200.1	MSTRG.105231.1	chrCnn_random	51282571-51283638	1067	u	1
BnaCnnLNG0009300	BnaCnnLNG0009300.1	MSTRG.105285.1	chrCnn_random	51581832-51582060	228	u	1
BnaCnnLNG0009400	BnaCnnLNG0009400.1	MSTRG.105327.1	chrCnn_random	51895509-51897122	1613	u	1
BnaCnnLNG0009500	BnaCnnLNG0009500.1	MSTRG.105393.1	chrCnn_random	52425513-52425864	351	u	1
BnaCnnLNG0009600	BnaCnnLNG0009600.1	MSTRG.105556.1	chrCnn_random	53777770-53780645	2875	u	1
BnaCnnLNG0009700	BnaCnnLNG0009700.1	MSTRG.105566.1	chrCnn_random	53874859-53875171	312	u	1
BnaCnnLNG0009800	BnaCnnLNG0009800.1	MSTRG.105567.1	chrCnn_random	53877541-53878299	758	u	1
BnaCnnLNG0009900	BnaCnnLNG0009900.1	MSTRG.105596.1	chrCnn_random	54025396-54025907	511	u	1
BnaCnnLNG0010000	BnaCnnLNG0010000.1	MSTRG.105771.1	chrCnn_random	55458015-55458427	412	u	1
BnaCnnLNG0010100	BnaCnnLNG0010100.1	MSTRG.105792.1	chrCnn_random	55580059-55581017	958	u	1
BnaCnnLNG0010200	BnaCnnLNG0010200.1	MSTRG.105915.1	chrCnn_random	56356538-56357044	506	u	1
BnaCnnLNG0010300	BnaCnnLNG0010300.1	MSTRG.105935.2	chrCnn_random	56446486-56447495	1009	o	2
BnaCnnLNG0010400	BnaCnnLNG0010400.1	MSTRG.105941.1	chrCnn_random	56519702-56521382	1680	u	1
BnaCnnLNG0010500	BnaCnnLNG0010500.1	MSTRG.106007.1	chrCnn_random	56867000-56867609	609	u	1
BnaCnnLNG0010600	BnaCnnLNG0010600.1	MSTRG.106009.1	chrCnn_random	56872584-56872938	354	u	1
BnaCnnLNG0010700	BnaCnnLNG0010700.1	MSTRG.106015.1	chrCnn_random	56887676-56888116	440	u	1
BnaCnnLNG0010800	BnaCnnLNG0010800.1	MSTRG.106016.1	chrCnn_random	56888769-56889207	438	u	1
BnaCnnLNG0010900	BnaCnnLNG0010900.1	MSTRG.106029.1	chrCnn_random	56971392-56971991	599	u	1
BnaCnnLNG0011000	BnaCnnLNG0011000.1	MSTRG.106068.1	chrCnn_random	57189899-57190429	530	u	1
BnaCnnLNG0011100	BnaCnnLNG0011100.1	MSTRG.106071.1	chrCnn_random	57195972-57197452	1480	u	1
BnaCnnLNG0011200	BnaCnnLNG0011200.1	MSTRG.106077.1	chrCnn_random	57226422-57226829	407	u	1
BnaCnnLNG0011300	BnaCnnLNG0011300.1	MSTRG.106167.1	chrCnn_random	57931287-57931745	458	u	1
BnaCnnLNG0011400	BnaCnnLNG0011400.1	MSTRG.106206.1	chrCnn_random	58244029-58246333	2304	u	1
BnaCnnLNG0011500	BnaCnnLNG0011500.1	MSTRG.106216.1	chrCnn_random	58331924-58332642	718	u	1
BnaCnnLNG0011600	BnaCnnLNG0011600.1	MSTRG.106221.1	chrCnn_random	58358952-58361525	2573	u	1
BnaCnnLNG0011700	BnaCnnLNG0011700.1	MSTRG.106293.1	chrCnn_random	58732956-58733562	606	u	1
BnaCnnLNG0011800	BnaCnnLNG0011800.1	MSTRG.106325.1	chrCnn_random	58899596-58900208	612	u	1
BnaCnnLNG0011900	BnaCnnLNG0011900.1	MSTRG.106707.1	chrCnn_random	61656980-61657605	625	u	1
BnaCnnLNG0012000	BnaCnnLNG0012000.1	MSTRG.106729.1	chrCnn_random	61799848-61803575	3727	u	1
BnaCnnLNG0012100	BnaCnnLNG0012100.1	MSTRG.107153.1	chrCnn_random	64513225-64513772	547	u	1
BnaCnnLNG0012200	BnaCnnLNG0012200.1	MSTRG.107250.1	chrCnn_random	65246733-65247248	515	u	1
BnaCnnLNG0012300	BnaCnnLNG0012300.1	MSTRG.107343.1	chrCnn_random	65910639-65911182	543	u	1
BnaCnnLNG0012400	BnaCnnLNG0012400.1	MSTRG.107607.1	chrCnn_random	67677748-67679659	1911	o	2
BnaCnnLNG0012500	BnaCnnLNG0012500.1	MSTRG.107633.1	chrCnn_random	67858370-67860094	1724	u	1
BnaCnnLNG0012600	BnaCnnLNG0012600.1	MSTRG.107652.1	chrCnn_random	67962561-67963319	758	u	1
BnaCnnLNG0012700	BnaCnnLNG0012700.1	MSTRG.107657.1	chrCnn_random	67973219-67973905	686	o	2
BnaCnnLNG0012800	BnaCnnLNG0012800.1	MSTRG.107813.1	chrCnn_random	69101633-69102410	777	u	1
BnaCnnLNG0012900	BnaCnnLNG0012900.1	MSTRG.107819.1	chrCnn_random	69126817-69127265	448	u	1
BnaCnnLNG0013000	BnaCnnLNG0013000.1	MSTRG.107900.1	chrCnn_random	69656513-69656845	332	u	1
BnaCnnLNG0013100	BnaCnnLNG0013100.1	MSTRG.107901.1	chrCnn_random	69660091-69662702	2611	u	1
BnaCnnLNG0013200	BnaCnnLNG0013200.1	MSTRG.108077.1	chrCnn_random	70881666-70881949	283	u	1
BnaCnnLNG0013300	BnaCnnLNG0013300.1	MSTRG.108123.1	chrCnn_random	71340787-71342215	1428	u	1
BnaCnnLNG0013400	BnaCnnLNG0013400.1	MSTRG.108263.1	chrCnn_random	72336955-72339719	2764	u	1
BnaCnnLNG0013500	BnaCnnLNG0013500.1	MSTRG.108336.1	chrCnn_random	72851478-72852539	1061	u	1
BnaCnnLNG0013600	BnaCnnLNG0013600.1	MSTRG.108491.1	chrCnn_random	73887447-73887650	203	u	1
BnaCnnLNG0013700	BnaCnnLNG0013700.1	MSTRG.108592.1	chrCnn_random	74760944-74762024	1080	u	1
BnaCnnLNG0013800	BnaCnnLNG0013800.1	MSTRG.108633.1	chrCnn_random	75180693-75181201	508	u	1
BnaCnnLNG0013900	BnaCnnLNG0013900.1	MSTRG.108695.1	chrCnn_random	75578024-75578821	797	o	2
BnaCnnLNG0014000	BnaCnnLNG0014000.1	MSTRG.108880.1	chrCnn_random	76780580-76781876	1296	u	1
BnaCnnLNG0014100	BnaCnnLNG0014100.1	MSTRG.108939.1	chrCnn_random	77157932-77159711	1779	u	1
BnaCnnLNG0014200	BnaCnnLNG0014200.1	MSTRG.108959.1	chrCnn_random	77615640-77615996	356	u	1
BnaCnnLNG0014300	BnaCnnLNG0014300.1	MSTRG.109058.2	chrCnn_random	78111237-78112349	1112	o	3
BnaCnnLNG0014400	BnaCnnLNG0014400.1	MSTRG.109130.1	chrCnn_random	78720880-78723032	2152	o	2
BnaCnnLNG0014500	BnaCnnLNG0014500.1	MSTRG.109135.1	chrCnn_random	78747907-78750050	2143	u	1
BnaCnnLNG0014600	BnaCnnLNG0014600.1	MSTRG.109315.1	chrCnn_random	80246092-80246566	474	u	1
BnaCnnLNG0014700	BnaCnnLNG0014700.1	MSTRG.109576.1	chrUnn_random	1642096-1643942	1846	u	1
BnaCnnLNG0014800	BnaCnnLNG0014800.1	MSTRG.109675.1	chrUnn_random	2629498-2632617	3119	o	2
BnaCnnLNG0014900	BnaCnnLNG0014900.1	MSTRG.109701.1	chrUnn_random	3066675-3069261	2586	u	1
BnaCnnLNG0015000	BnaCnnLNG0015000.1	MSTRG.109756.1	chrUnn_random	3763885-3764301	416	u	1
BnaCnnLNG0015100	BnaCnnLNG0015100.1	MSTRG.109807.1	chrUnn_random	4190550-4192919	2369	u	1
BnaCnnLNG0015200	BnaCnnLNG0015200.1	MSTRG.109843.1	chrUnn_random	4476270-4476773	503	u	1
BnaCnnLNG0015300	BnaCnnLNG0015300.1	MSTRG.109844.1	chrUnn_random	4477411-4479698	2287	u	1
BnaCnnLNG0015400	BnaCnnLNG0015400.1	MSTRG.109882.1	chrUnn_random	4828900-4829712	812	u	1
BnaCnnLNG0015500	BnaCnnLNG0015500.1	MSTRG.109893.1	chrUnn_random	4905154-4905832	678	u	1
BnaCnnLNG0015600	BnaCnnLNG0015600.1	MSTRG.109919.1	chrUnn_random	5053597-5055225	1628	u	1
BnaCnnLNG0015700	BnaCnnLNG0015700.1	MSTRG.109990.1	chrUnn_random	5502615-5505817	3202	u	1
BnaCnnLNG0015800	BnaCnnLNG0015800.1	MSTRG.110028.1	chrUnn_random	5835134-5835727	593	u	1
BnaCnnLNG0015900	BnaCnnLNG0015900.1	MSTRG.110063.1	chrUnn_random	6108446-6111111	2665	u	1
BnaCnnLNG0016000	BnaCnnLNG0016000.1	MSTRG.110169.1	chrUnn_random	6828472-6829748	1276	u	1
BnaCnnLNG0016100	BnaCnnLNG0016100.1	MSTRG.110198.1	chrUnn_random	7045430-7047799	2369	u	1
